sample,total_count,population,count,percentage
sample00117,93271,cd4_t_cell,23471,25.16430616
sample00117,93271,cd8_t_cell,28864,30.94638205
sample00117,93271,monocyte,18522,19.85826248
sample00117,93271,nk_cell,13853,14.85241929
sample00118,96176,b_cell,8314,8.64456829
sample00118,96176,cd4_t_cell,26165,27.20533189
sample00118,96176,cd8_t_cell,28113,29.23078523
sample00118,96176,monocyte,16145,16.78693229
sample00118,96176,nk_cell,17439,18.13238230
sample00119,109329,b_cell,10519,9.62141792
sample00119,109329,cd4_t_cell,29357,26.85197889
sample00119,109329,cd8_t_cell,24245,22.17618381
sample00119,109329,monocyte,29544,27.02302225
sample00119,109329,nk_cell,15664,14.32739712
sample00120,99469,b_cell,5301,5.32929858
sample00120,99469,cd4_t_cell,28293,28.44403784
sample00120,99469,cd8_t_cell,25850,25.98799626
sample00120,99469,monocyte,21026,21.13824408
sample00120,99469,nk_cell,18999,19.10042325
sample00121,100448,b_cell,6109,6.08175374
sample00121,100448,cd4_t_cell,28027,27.90199904
sample00121,100448,cd8_t_cell,23796,23.68986939
sample00121,100448,monocyte,23633,23.52759637
sample00121,100448,nk_cell,18883,18.79878146
sample00122,102361,b_cell,9758,9.53292758
sample00122,102361,cd4_t_cell,31029,30.31330292
sample00122,102361,cd8_t_cell,28775,28.11129239
sample00122,102361,monocyte,21255,20.76474439
sample00122,102361,nk_cell,11544,11.27773273
sample00123,101404,b_cell,8588,8.46909392
sample00123,101404,cd4_t_cell,29889,29.47516863
sample00123,101404,cd8_t_cell,26624,26.25537454
sample00123,101404,monocyte,19142,18.87696738
sample00123,101404,nk_cell,17161,16.92339553
sample00124,91040,b_cell,7220,7.93057996
sample00124,91040,cd4_t_cell,28332,31.12038664
sample00124,91040,cd8_t_cell,23608,25.93145870
sample00124,91040,monocyte,19553,21.47737258
sample00124,91040,nk_cell,12327,13.54020211
sample00125,108174,b_cell,18039,16.67591103
sample00125,108174,cd4_t_cell,27052,25.00785771
sample00125,108174,cd8_t_cell,34464,31.85978146
sample00125,108174,monocyte,15254,14.10135522
sample00125,108174,nk_cell,13365,12.35509457
sample00126,93769,b_cell,8794,9.37836598
sample00126,93769,cd4_t_cell,29419,31.37390822
sample00126,93769,cd8_t_cell,21622,23.05879342
sample00126,93769,monocyte,21082,22.48291013
sample00126,93769,nk_cell,12852,13.70602225
sample00127,105638,b_cell,12536,11.86694182
sample00127,105638,cd4_t_cell,24468,23.16211969
sample00127,105638,cd8_t_cell,25347,23.99420663
sample00127,105638,monocyte,23448,22.19655806
sample00127,105638,nk_cell,19839,18.78017380
sample00128,102875,b_cell,10257,9.97035237
sample00128,102875,cd4_t_cell,24291,23.61215067
sample00128,102875,cd8_t_cell,31155,30.28432564
sample00128,102875,monocyte,20747,20.16719320
sample00128,102875,nk_cell,16425,15.96597813
sample00129,97799,b_cell,8578,8.77105083
sample00129,97799,cd4_t_cell,33812,34.57295064
sample00129,97799,cd8_t_cell,24695,25.25076944
sample00129,97799,monocyte,18492,18.90816880
sample00129,97799,nk_cell,12222,12.49706030
sample00130,110509,b_cell,9491,8.58844076
sample00130,110509,cd4_t_cell,29379,26.58516501
sample00130,110509,cd8_t_cell,20874,18.88895927
sample00130,110509,monocyte,20808,18.82923563
sample00130,110509,nk_cell,29957,27.10819933
sample00131,94983,b_cell,13475,14.18674921
sample00131,94983,cd4_t_cell,33782,35.56636451
sample00131,94983,cd8_t_cell,19647,20.68475411
sample00131,94983,monocyte,15810,16.64508386
sample00131,94983,nk_cell,12269,12.91704831
sample00132,104383,b_cell,12071,11.56414359
sample00132,104383,cd4_t_cell,37366,35.79701676
sample00132,104383,cd8_t_cell,22953,21.98921280
sample00132,104383,monocyte,21155,20.26671010
sample00132,104383,nk_cell,10838,10.38291676
sample00133,103248,b_cell,8998,8.71493879
sample00133,103248,cd4_t_cell,39154,37.92228421
sample00133,103248,cd8_t_cell,30577,29.61510150
sample00133,103248,monocyte,16209,15.69909344
sample00133,103248,nk_cell,8310,8.04858205
sample00134,94929,b_cell,5345,5.63052387
sample00134,94929,cd4_t_cell,21093,22.21976424
sample00134,94929,cd8_t_cell,19854,20.91457826
sample00134,94929,monocyte,29206,30.76615154
sample00134,94929,nk_cell,19431,20.46898208
sample00135,111728,b_cell,6364,5.69597594
sample00135,111728,cd4_t_cell,33379,29.87523271
sample00135,111728,cd8_t_cell,30479,27.27964342
sample00135,111728,monocyte,20034,17.93104683
sample00135,111728,nk_cell,21472,19.21810110
sample00136,105539,b_cell,9477,8.97961891
sample00136,105539,cd4_t_cell,36775,34.84493884
sample00136,105539,cd8_t_cell,24510,23.22364244
sample00136,105539,monocyte,19474,18.45194667
sample00136,105539,nk_cell,15303,14.49985313
sample00137,103610,b_cell,13112,12.65514912
sample00137,103610,cd4_t_cell,34563,33.35874916
sample00137,103610,cd8_t_cell,27662,26.69819515
sample00137,103610,monocyte,18754,18.10056944
sample00137,103610,nk_cell,9519,9.18733713
sample00138,93142,b_cell,10705,11.49320393
sample00138,93142,cd4_t_cell,26058,27.97663782
sample00138,93142,cd8_t_cell,24949,26.78598269
sample00138,93142,monocyte,16855,18.09602542
sample00138,93142,nk_cell,14575,15.64815014
sample00139,98502,b_cell,8256,8.38155570
sample00139,98502,cd4_t_cell,32718,33.21556923
sample00139,98502,cd8_t_cell,27913,28.33749569
sample00139,98502,monocyte,15630,15.86769812
sample00139,98502,nk_cell,13985,14.19768127
sample00140,94698,b_cell,10349,10.92842510
sample00140,94698,cd4_t_cell,23476,24.79038628
sample00140,94698,cd8_t_cell,26253,27.72286638
sample00140,94698,monocyte,17628,18.61496547
sample00140,94698,nk_cell,16992,17.94335678
sample00141,103696,b_cell,4896,4.72149360
sample00141,103696,cd4_t_cell,35662,34.39091190
sample00141,103696,cd8_t_cell,28642,27.62112328
sample00141,103696,monocyte,21325,20.56492054
sample00141,103696,nk_cell,13171,12.70155069
sample00142,98991,b_cell,10372,10.47772020
sample00142,98991,cd4_t_cell,32331,32.66054490
sample00142,98991,cd8_t_cell,26865,27.13883080
sample00142,98991,monocyte,17299,17.47532604
sample00142,98991,nk_cell,12124,12.24757806
sample00143,95184,b_cell,7954,8.35644646
sample00143,95184,cd4_t_cell,24873,26.13149269
sample00143,95184,cd8_t_cell,32400,34.03933434
sample00143,95184,monocyte,10588,11.12371827
sample00143,95184,nk_cell,19369,20.34900824
sample00144,98439,b_cell,7857,7.98159266
sample00144,98439,cd4_t_cell,27371,27.80503662
sample00144,98439,cd8_t_cell,37150,37.73910747
sample00144,98439,monocyte,17879,18.16251689
sample00144,98439,nk_cell,8182,8.31174636
sample00145,96711,b_cell,9816,10.14982784
sample00145,96711,cd4_t_cell,24589,25.42523601
sample00145,96711,cd8_t_cell,27212,28.13744042
sample00145,96711,monocyte,16550,17.11284135
sample00145,96711,nk_cell,18544,19.17465438
sample00146,108534,b_cell,1835,1.69071443
sample00146,108534,cd4_t_cell,40424,37.24547147
sample00146,108534,cd8_t_cell,32579,30.01732176
sample00146,108534,monocyte,23790,21.91939853
sample00146,108534,nk_cell,9906,9.12709381
sample00147,107835,b_cell,9384,8.70218389
sample00147,107835,cd4_t_cell,35855,33.24987249
sample00147,107835,cd8_t_cell,27312,25.32758381
sample00147,107835,monocyte,22359,20.73445542
sample00147,107835,nk_cell,12925,11.98590439
sample00148,95497,b_cell,12464,13.05171890
sample00148,95497,cd4_t_cell,27844,29.15693687
sample00148,95497,cd8_t_cell,24484,25.63850173
sample00148,95497,monocyte,14080,14.74391866
sample00148,95497,nk_cell,16625,17.40892384
sample00149,106825,b_cell,7999,7.48794758
sample00149,106825,cd4_t_cell,31822,29.78890709
sample00149,106825,cd8_t_cell,30839,28.86871051
sample00149,106825,monocyte,18064,16.90989937
sample00149,106825,nk_cell,18101,16.94453546
sample00150,90252,b_cell,6574,7.28404911
sample00150,90252,cd4_t_cell,30706,34.02251474
sample00150,90252,cd8_t_cell,23193,25.69804547
sample00150,90252,monocyte,20545,22.76403847
sample00150,90252,nk_cell,9234,10.23135221
sample00151,94188,b_cell,10045,10.66484053
sample00151,94188,cd4_t_cell,19743,20.96126895
sample00151,94188,cd8_t_cell,25079,26.62653417
sample00151,94188,monocyte,17373,18.44502484
sample00151,94188,nk_cell,21948,23.30233151
sample00152,101748,b_cell,10029,9.85670480
sample00152,101748,cd4_t_cell,34480,33.88764398
sample00152,101748,cd8_t_cell,23103,22.70609742
sample00152,101748,monocyte,17901,17.59346621
sample00152,101748,nk_cell,16235,15.95608759
sample00153,105449,b_cell,12772,12.11201624
sample00153,105449,cd4_t_cell,30009,28.45830686
sample00153,105449,cd8_t_cell,27496,26.07516430
sample00153,105449,monocyte,16853,15.98213354
sample00153,105449,nk_cell,18319,17.37237906
sample00154,98244,b_cell,4851,4.93770612
sample00154,98244,cd4_t_cell,29002,29.52037783
sample00154,98244,cd8_t_cell,29394,29.91938439
sample00154,98244,monocyte,14743,15.00651439
sample00154,98244,nk_cell,20254,20.61601726
sample00155,98358,b_cell,9098,9.24988308
sample00155,98358,cd4_t_cell,29519,30.01179365
sample00155,98358,cd8_t_cell,31146,31.66595498
sample00155,98358,monocyte,13591,13.81788975
sample00155,98358,nk_cell,15004,15.25447854
sample00156,95669,b_cell,12105,12.65300149
sample00156,95669,cd4_t_cell,25294,26.43907640
sample00156,95669,cd8_t_cell,22220,23.22591435
sample00156,95669,monocyte,21973,22.96773249
sample00156,95669,nk_cell,14077,14.71427526
sample00157,107396,b_cell,12798,11.91664494
sample00157,107396,cd4_t_cell,25824,24.04558829
sample00157,107396,cd8_t_cell,29712,27.66583485
sample00157,107396,monocyte,23759,22.12279787
sample00157,107396,nk_cell,15303,14.24913405
sample00158,99524,b_cell,9304,9.34849885
sample00158,99524,cd4_t_cell,30837,30.98448615
sample00158,99524,cd8_t_cell,28693,28.83023190
sample00158,99524,monocyte,14471,14.54021141
sample00158,99524,nk_cell,16219,16.29657168
sample00159,108497,b_cell,10899,10.04543904
sample00159,108497,cd4_t_cell,37159,34.24887324
sample00159,108497,cd8_t_cell,30942,28.51876089
sample00159,108497,monocyte,17569,16.19307446
sample00159,108497,nk_cell,11928,10.99385236
sample00160,108795,b_cell,4919,4.52134749
sample00160,108795,cd4_t_cell,37824,34.76630360
sample00160,108795,cd8_t_cell,30893,28.39560642
sample00160,108795,monocyte,20129,18.50176938
sample00160,108795,nk_cell,15030,13.81497311
sample00161,108402,b_cell,11706,10.79869375
sample00161,108402,cd4_t_cell,27508,25.37591557
sample00161,108402,cd8_t_cell,27113,25.01153115
sample00161,108402,monocyte,18520,17.08455564
sample00161,108402,nk_cell,23555,21.72930389
sample00162,102499,b_cell,12077,11.78255398
sample00162,102499,cd4_t_cell,34285,33.44910682
sample00162,102499,cd8_t_cell,25698,25.07146411
sample00162,102499,monocyte,15854,15.46746798
sample00162,102499,nk_cell,14585,14.22940712
sample00163,104732,b_cell,11351,10.83813925
sample00163,104732,cd4_t_cell,37866,36.15513883
sample00163,104732,cd8_t_cell,28692,27.39563839
sample00163,104732,monocyte,18338,17.50945270
sample00163,104732,nk_cell,8485,8.10163083
sample00164,100756,b_cell,11872,11.78292112
sample00164,100756,cd4_t_cell,29156,28.93723451
sample00164,100756,cd8_t_cell,26866,26.66441701
sample00164,100756,monocyte,24226,24.04422565
sample00164,100756,nk_cell,8636,8.57120172
sample00165,111486,b_cell,11804,10.58787650
sample00165,111486,cd4_t_cell,35119,31.50081625
sample00165,111486,cd8_t_cell,19245,17.26225714
sample00165,111486,monocyte,21456,19.24546580
sample00165,111486,nk_cell,23862,21.40358431
sample00166,111770,b_cell,9198,8.22939966
sample00166,111770,cd4_t_cell,33200,29.70385613
sample00166,111770,cd8_t_cell,21433,19.17598640
sample00166,111770,monocyte,26183,23.42578509
sample00166,111770,nk_cell,21756,19.46497271
sample00167,108425,b_cell,9538,8.79686419
sample00167,108425,cd4_t_cell,26658,24.58658059
sample00167,108425,cd8_t_cell,40134,37.01544847
sample00167,108425,monocyte,19194,17.70255937
sample00167,108425,nk_cell,12901,11.89854738
sample00168,102412,b_cell,8186,7.99320392
sample00168,102412,cd4_t_cell,30370,29.65472796
sample00168,102412,cd8_t_cell,32947,32.17103464
sample00168,102412,monocyte,12267,11.97808851
sample00168,102412,nk_cell,18642,18.20294497
sample00169,93829,b_cell,8106,8.63912010
sample00169,93829,cd4_t_cell,33236,35.42188449
sample00169,93829,cd8_t_cell,23215,24.74181756
sample00169,93829,monocyte,14590,15.54956357
sample00169,93829,nk_cell,14682,15.64761428
sample00170,98457,b_cell,7984,8.10912378
sample00170,98457,cd4_t_cell,26639,27.05648151
sample00170,98457,cd8_t_cell,25161,25.55531857
sample00170,98457,monocyte,24495,24.87888114
sample00170,98457,nk_cell,14178,14.40019501
sample00171,92121,b_cell,11525,12.51071960
sample00171,92121,cd4_t_cell,22299,24.20620705
sample00171,92121,cd8_t_cell,23390,25.39051899
sample00171,92121,monocyte,20789,22.56705854
sample00171,92121,nk_cell,14118,15.32549582
sample00172,94096,b_cell,11364,12.07702772
sample00172,94096,cd4_t_cell,28674,30.47313382
sample00172,94096,cd8_t_cell,23176,24.63016494
sample00172,94096,monocyte,19145,20.34624214
sample00172,94096,nk_cell,11737,12.47343139
sample00173,96509,b_cell,7082,7.33817571
sample00173,96509,cd4_t_cell,28266,29.28846014
sample00173,96509,cd8_t_cell,27520,28.51547524
sample00173,96509,monocyte,23840,24.70235937
sample00173,96509,nk_cell,9801,10.15552954
sample00174,97817,b_cell,7405,7.57025875
sample00174,97817,cd4_t_cell,32965,33.70068597
sample00174,97817,cd8_t_cell,22137,22.63103551
sample00174,97817,monocyte,14505,14.82871076
sample00174,97817,nk_cell,20805,21.26930902
sample00175,107707,b_cell,11412,10.59541163
sample00175,107707,cd4_t_cell,36667,34.04328409
sample00175,107707,cd8_t_cell,23005,21.35887175
sample00175,107707,monocyte,22975,21.33101841
sample00175,107707,nk_cell,13648,12.67141411
sample00176,97220,b_cell,7371,7.58177330
sample00176,97220,cd4_t_cell,31741,32.64863197
sample00176,97220,cd8_t_cell,18491,19.01974902
sample00176,97220,monocyte,26575,27.33491051
sample00176,97220,nk_cell,13042,13.41493520
sample00177,102788,b_cell,10580,10.29303031
sample00177,102788,cd4_t_cell,25468,24.77721135
sample00177,102788,cd8_t_cell,30273,29.45188154
sample00177,102788,monocyte,17846,17.36194887
sample00177,102788,nk_cell,18621,18.11592793
sample00178,109003,b_cell,11377,10.43732741
sample00178,109003,cd4_t_cell,35564,32.62662496
sample00178,109003,cd8_t_cell,18189,16.68669670
sample00178,109003,monocyte,21281,19.52331587
sample00178,109003,nk_cell,22592,20.72603506
sample00179,95383,b_cell,4366,4.57733558
sample00179,95383,cd4_t_cell,26451,27.73135674
sample00179,95383,cd8_t_cell,24940,26.14721701
sample00179,95383,monocyte,23797,24.94889026
sample00179,95383,nk_cell,15829,16.59520040
sample00180,99526,b_cell,10632,10.68263569
sample00180,99526,cd4_t_cell,34254,34.41713723
sample00180,99526,cd8_t_cell,24728,24.84576894
sample00180,99526,monocyte,18053,18.13897876
sample00180,99526,nk_cell,11859,11.91547937
sample00181,106939,b_cell,9617,8.99297730
sample00181,106939,cd4_t_cell,36652,34.27374485
sample00181,106939,cd8_t_cell,19948,18.65362496
sample00181,106939,monocyte,20369,19.04730734
sample00181,106939,nk_cell,20353,19.03234554
sample00182,96513,b_cell,7927,8.21340130
sample00182,96513,cd4_t_cell,43029,44.58363122
sample00182,96513,cd8_t_cell,14677,15.20727778
sample00182,96513,monocyte,18209,18.86688840
sample00182,96513,nk_cell,12671,13.12880130
sample00183,90271,b_cell,8354,9.25435633
sample00183,90271,cd4_t_cell,24907,27.59136378
sample00183,90271,cd8_t_cell,22921,25.39132169
sample00183,90271,monocyte,15769,17.46851148
sample00183,90271,nk_cell,18320,20.29444672
sample00184,101853,b_cell,13752,13.50181143
sample00184,101853,cd4_t_cell,29444,28.90832867
sample00184,101853,cd8_t_cell,27317,26.82002494
sample00184,101853,monocyte,18862,18.51884579
sample00184,101853,nk_cell,12478,12.25098917
sample00185,90312,b_cell,8199,9.07852777
sample00185,90312,cd4_t_cell,30630,33.91575870
sample00185,90312,cd8_t_cell,26342,29.16777394
sample00185,90312,monocyte,13624,15.08548144
sample00185,90312,nk_cell,11517,12.75245815
sample00186,99781,b_cell,12451,12.47832754
sample00186,99781,cd4_t_cell,21131,21.17737846
sample00186,99781,cd8_t_cell,32194,32.26465960
sample00186,99781,monocyte,19122,19.16396909
sample00186,99781,nk_cell,14883,14.91566531
sample00187,97273,b_cell,13389,13.76435393
sample00187,97273,cd4_t_cell,25999,26.72786899
sample00187,97273,cd8_t_cell,22858,23.49881262
sample00187,97273,monocyte,22047,22.66507664
sample00187,97273,nk_cell,12980,13.34388782
sample00188,93651,b_cell,10012,10.69075611
sample00188,93651,cd4_t_cell,30565,32.63713148
sample00188,93651,cd8_t_cell,20985,22.40766249
sample00188,93651,monocyte,19179,20.47922606
sample00188,93651,nk_cell,12910,13.78522386
sample00189,92269,b_cell,7128,7.72523816
sample00189,92269,cd4_t_cell,32117,34.80800702
sample00189,92269,cd8_t_cell,25593,27.73737658
sample00189,92269,monocyte,17971,19.47674734
sample00189,92269,nk_cell,9460,10.25263089
sample00190,107702,b_cell,5835,5.41772669
sample00190,107702,cd4_t_cell,30147,27.99112366
sample00190,107702,cd8_t_cell,30522,28.33930661
sample00190,107702,monocyte,27256,25.30686524
sample00190,107702,nk_cell,13942,12.94497781
sample00191,97633,b_cell,10650,10.90819702
sample00191,97633,cd4_t_cell,25785,26.41012772
sample00191,97633,cd8_t_cell,30449,31.18720105
sample00191,97633,monocyte,18500,18.94851126
sample00191,97633,nk_cell,12249,12.54596294
sample00192,93422,b_cell,9491,10.15927726
sample00192,93422,cd4_t_cell,29905,32.01066130
sample00192,93422,cd8_t_cell,22342,23.91513776
sample00192,93422,monocyte,19969,21.37505084
sample00192,93422,nk_cell,11715,12.53987284
sample00193,104288,b_cell,12614,12.09535133
sample00193,104288,cd4_t_cell,33863,32.47065818
sample00193,104288,cd8_t_cell,22778,21.84143909
sample00193,104288,monocyte,17710,16.98181958
sample00193,104288,nk_cell,17323,16.61073182
sample00194,94766,b_cell,8249,8.70459870
sample00194,94766,cd4_t_cell,32860,34.67488340
sample00194,94766,cd8_t_cell,21040,22.20205559
sample00194,94766,monocyte,17927,18.91712217
sample00194,94766,nk_cell,14690,15.50134014
sample00195,110093,b_cell,9581,8.70264231
sample00195,110093,cd4_t_cell,31555,28.66213111
sample00195,110093,cd8_t_cell,23430,21.28200703
sample00195,110093,monocyte,28496,25.88357116
sample00195,110093,nk_cell,17031,15.46964839
sample00196,106348,b_cell,5599,5.26479106
sample00196,106348,cd4_t_cell,35171,33.07161395
sample00196,106348,cd8_t_cell,22344,21.01026818
sample00196,106348,monocyte,22474,21.13250837
sample00196,106348,nk_cell,20760,19.52081845
sample00197,105242,b_cell,11837,11.24741073
sample00197,105242,cd4_t_cell,24501,23.28062941
sample00197,105242,cd8_t_cell,33379,31.71642500
sample00197,105242,monocyte,23036,21.88859961
